vaesdeclast,FUNCTION,vaesdeclastInstr,SSE/AVX Instruction,SSE_AVX5_R_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0xDF,,
vaesenc,FUNCTION,vaesencInstr,SSE/AVX Instruction,SSE_AVX5_R_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0xDC,,
vaesenclast,FUNCTION,vaesenclastInstr,SSE/AVX Instruction,SSE_AVX5_R_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0xDD,,
vaesimc,FUNCTION,vaesimcInstr,SSE/AVX Instruction,SSE_AVX_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0xDB,,
vaeskeygenassist,FUNCTION,vaeskeygenassistInstr,SSE/AVX Instruction,SSE_AVX_R128_R128M128_Instr_Double,BYTE,0x03 0x0F 0x3A 0xDF,,
vandnpd,FUNCTION,vandnpdInstr,SSE/AVX Instruction,SSE_AVX5_R_RxM64_WriteMask_Z,BYTE,0x03 0xF2 0x0F 0x55,,
vandnps,FUNCTION,vandnpsInstr,SSE/AVX Instruction,SSE_AVX5_R_RxMxM32_WriteMask_Z,BYTE,0x02 0x0F 0x55,,
vandpd,FUNCTION,vandpdInstr,SSE/AVX Instruction,SSE_AVX5_R_RxM64_WriteMask_Z,BYTE,0x03 0xF2 0x0F 0x54,,
vandps,FUNCTION,vandpsInstr,SSE/AVX Instruction,SSE_AVX5_R_RxMxM32_WriteMask_Z,BYTE,0x02 0x0F 0x54,,
vblendpd,FUNCTION,vblendpdInstr,SSE/AVX Instruction,SSE_AVX_R_R_RM_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x0D,,
vblendps,FUNCTION,vblendpsInstr,SSE/AVX Instruction,SSE_AVX_R_R_RM_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x0C,,
vblendvpd,FUNCTION,vblendvpdInstr,SSE/AVX Instruction,,,,,
vblendvps,FUNCTION,vblendvpsInstr,SSE/AVX Instruction,,,,,
vbroadcastf128,FUNCTION,vbroadcastf128Instr,SSE/AVX Instruction,,,,,
vbroadcasti128,FUNCTION,vbroadcasti128Instr,SSE/AVX Instruction,,,,,
vbroadcastsd,FUNCTION,vbroadcastsdInstr,SSE/AVX Instruction,,,,,
vbroadcastss,FUNCTION,vbroadcastssInstr,SSE/AVX Instruction,,,,,
vcmppd,FUNCTION,vcmppdInstr,SSE/AVX Instruction,AVX_R_R_RM___AVX5_km_R_RxMxM64_Imm8_Instr_Double,BYTE,0x02 0x0F 0xC2,,
vcmpps,FUNCTION,vcmppsInstr,SSE/AVX Instruction,AVX_R_R_RM___AVX5_km_R_RxMxM32_Imm8_Instr,BYTE,0x02 0x0F 0xC2,,
vcmpsd,FUNCTION,vcmpsdInstr,SSE/AVX Instruction,AVX_R128_R128_R128M64___AVX5_km_R128_R128M64_Imm8_Instr,BYTE,0x03 0xF2 0x0F 0xC2,,
vcmpss,FUNCTION,vcmpssInstr,SSE/AVX Instruction,AVX_R128_R128_R128M32___AVX5_km_R128_R128M32_Imm8_Instr,BYTE,0x03 0xF3 0x0F 0xC2,,
vcomisd,FUNCTION,vcomisdInstr,SSE/AVX Instruction,AVX_R128_R128M64_Instr_Double,BYTE,0x02 0x0F 0x2F,,
vcomiss,FUNCTION,vcomissInstr,SSE/AVX Instruction,AVX_R128_R128M32_Instr,BYTE,0x02 0x0F 0x2F,,
vcvtdq2pd,FUNCTION,vcvtdq2pdInstr,SSE/AVX Instruction,,,,,
vcvtdq2ps,FUNCTION,vcvtdq2psInstr,SSE/AVX Instruction,,,,,
vcvtpd2dq,FUNCTION,vcvtpd2dqInstr,SSE/AVX Instruction,,,,,
vcvtpd2ps,FUNCTION,vcvtpd2psInstr,SSE/AVX Instruction,,,,,
vcvtph2ps,FUNCTION,vcvtph2psInstr,SSE/AVX Instruction,,,,,
vcvtps2dq,FUNCTION,vcvtps2dqInstr,SSE/AVX Instruction,,,,,
vcvtps2pd,FUNCTION,vcvtps2pdInstr,SSE/AVX Instruction,,,,,
vcvtps2ph,FUNCTION,vcvtps2phInstr,SSE/AVX Instruction,,,,,
vcvtsd2si,FUNCTION,vcvtsd2siInstr,SSE/AVX Instruction,,,,,
vcvtsd2ss,FUNCTION,vcvtsd2ssInstr,SSE/AVX Instruction,,,,,
vcvtsi2sd,FUNCTION,vcvtsi2sdInstr,SSE/AVX Instruction,,,,,
vcvtsi2ss,FUNCTION,vcvtsi2ssInstr,SSE/AVX Instruction,,,,,
vcvtss2sd,FUNCTION,vcvtss2sdInstr,SSE/AVX Instruction,,,,,
vcvtss2si,FUNCTION,vcvtss2siInstr,SSE/AVX Instruction,,,,,
vcvttpd2dq,FUNCTION,vcvttpd2dqInstr,SSE/AVX Instruction,,,,,
vcvttps2dq,FUNCTION,vcvttps2dqInstr,SSE/AVX Instruction,,,,,
vcvttsd2si,FUNCTION,vcvttsd2siInstr,SSE/AVX Instruction,,,,,
vcvttss2si,FUNCTION,vcvttss2siInstr,SSE/AVX Instruction,,,,,
vdivpd,FUNCTION,vdivpdInstr,SSE/AVX Instruction,,,,,
vdivps,FUNCTION,vdivpsInstr,SSE/AVX Instruction,,,,,
vdivsd,FUNCTION,vdivsdInstr,SSE/AVX Instruction,,,,,
vdivss,FUNCTION,vdivssInstr,SSE/AVX Instruction,,,,,
vdppd,FUNCTION,vdppdInstr,SSE/AVX Instruction,,,,,
vdpps,FUNCTION,vdppsInstr,SSE/AVX Instruction,,,,,
vextractf128,FUNCTION,vextractf128Instr,SSE/AVX Instruction,,,,,
vextracti128,FUNCTION,vextracti128Instr,SSE/AVX Instruction,,,,,
vextractps,FUNCTION,vextractpsInstr,SSE/AVX Instruction,,,,,
vfmadd132pd,FUNCTION,vfmadd132pdInstr,SSE/AVX Instruction,,,,,
vfmadd132ps,FUNCTION,vfmadd132psInstr,SSE/AVX Instruction,,,,,
vfmadd132sd,FUNCTION,vfmadd132sdInstr,SSE/AVX Instruction,,,,,
vfmadd132ss,FUNCTION,vfmadd132ssInstr,SSE/AVX Instruction,,,,,
vfmadd213pd,FUNCTION,vfmadd213pdInstr,SSE/AVX Instruction,,,,,
vfmadd213ps,FUNCTION,vfmadd213psInstr,SSE/AVX Instruction,,,,,
vfmadd213sd,FUNCTION,vfmadd213sdInstr,SSE/AVX Instruction,,,,,
vfmadd213ss,FUNCTION,vfmadd213ssInstr,SSE/AVX Instruction,,,,,
vfmadd231pd,FUNCTION,vfmadd231pdInstr,SSE/AVX Instruction,,,,,
vfmadd231ps,FUNCTION,vfmadd231psInstr,SSE/AVX Instruction,,,,,
vfmadd231sd,FUNCTION,vfmadd231sdInstr,SSE/AVX Instruction,,,,,
vfmadd231ss,FUNCTION,vfmadd231ssInstr,SSE/AVX Instruction,,,,,
vfmaddpd,FUNCTION,vfmaddpdInstr,SSE/AVX Instruction,,,,,
vfmaddps,FUNCTION,vfmaddpsInstr,SSE/AVX Instruction,,,,,
vfmaddsd,FUNCTION,vfmaddsdInstr,SSE/AVX Instruction,,,,,
vfmaddss,FUNCTION,vfmaddssInstr,SSE/AVX Instruction,,,,,
vfmaddsub132pd,FUNCTION,vfmaddsub132pdInstr,SSE/AVX Instruction,,,,,
vfmaddsub132ps,FUNCTION,vfmaddsub132psInstr,SSE/AVX Instruction,,,,,
vfmaddsub213pd,FUNCTION,vfmaddsub213pdInstr,SSE/AVX Instruction,,,,,
vfmaddsub213ps,FUNCTION,vfmaddsub213psInstr,SSE/AVX Instruction,,,,,
vfmaddsub231pd,FUNCTION,vfmaddsub231pdInstr,SSE/AVX Instruction,,,,,
vfmaddsub231ps,FUNCTION,vfmaddsub231psInstr,SSE/AVX Instruction,,,,,
vfmaddsubpd,FUNCTION,vfmaddsubpdInstr,SSE/AVX Instruction,,,,,
vfmaddsubps,FUNCTION,vfmaddsubpsInstr,SSE/AVX Instruction,,,,,
vfmsub132pd,FUNCTION,vfmsub132pdInstr,SSE/AVX Instruction,,,,,
vfmsub132ps,FUNCTION,vfmsub132psInstr,SSE/AVX Instruction,,,,,
vfmsub132sd,FUNCTION,vfmsub132sdInstr,SSE/AVX Instruction,,,,,
vfmsub132ss,FUNCTION,vfmsub132ssInstr,SSE/AVX Instruction,,,,,
vfmsub213pd,FUNCTION,vfmsub213pdInstr,SSE/AVX Instruction,,,,,
vfmsub213ps,FUNCTION,vfmsub213psInstr,SSE/AVX Instruction,,,,,
vfmsub213sd,FUNCTION,vfmsub213sdInstr,SSE/AVX Instruction,,,,,
vfmsub213ss,FUNCTION,vfmsub213ssInstr,SSE/AVX Instruction,,,,,
vfmsub231pd,FUNCTION,vfmsub231pdInstr,SSE/AVX Instruction,,,,,
vfmsub231ps,FUNCTION,vfmsub231psInstr,SSE/AVX Instruction,,,,,
vfmsub231sd,FUNCTION,vfmsub231sdInstr,SSE/AVX Instruction,,,,,
vfmsub231ss,FUNCTION,vfmsub231ssInstr,SSE/AVX Instruction,,,,,
vfmsubadd132pd,FUNCTION,vfmsubadd132pdInstr,SSE/AVX Instruction,,,,,
vfmsubadd132ps,FUNCTION,vfmsubadd132psInstr,SSE/AVX Instruction,,,,,
vfmsubadd213pd,FUNCTION,vfmsubadd213pdInstr,SSE/AVX Instruction,,,,,
vfmsubadd213ps,FUNCTION,vfmsubadd213psInstr,SSE/AVX Instruction,,,,,
vfmsubadd231pd,FUNCTION,vfmsubadd231pdInstr,SSE/AVX Instruction,,,,,
vfmsubadd231ps,FUNCTION,vfmsubadd231psInstr,SSE/AVX Instruction,,,,,
vfmsubaddpd,FUNCTION,vfmsubaddpdInstr,SSE/AVX Instruction,,,,,
vfmsubaddps,FUNCTION,vfmsubaddpsInstr,SSE/AVX Instruction,,,,,
vfmsubpd,FUNCTION,vfmsubpdInstr,SSE/AVX Instruction,,,,,
vfmsubps,FUNCTION,vfmsubpsInstr,SSE/AVX Instruction,,,,,
vfmsubsd,FUNCTION,vfmsubsdInstr,SSE/AVX Instruction,,,,,
vfmsubss,FUNCTION,vfmsubssInstr,SSE/AVX Instruction,,,,,
vfnmadd132pd,FUNCTION,vfnmadd132pdInstr,SSE/AVX Instruction,,,,,
vfnmadd132ps,FUNCTION,vfnmadd132psInstr,SSE/AVX Instruction,,,,,
vfnmadd132sd,FUNCTION,vfnmadd132sdInstr,SSE/AVX Instruction,,,,,
vfnmadd132ss,FUNCTION,vfnmadd132ssInstr,SSE/AVX Instruction,,,,,
vfnmadd213pd,FUNCTION,vfnmadd213pdInstr,SSE/AVX Instruction,,,,,
vfnmadd213ps,FUNCTION,vfnmadd213psInstr,SSE/AVX Instruction,,,,,
vfnmadd213sd,FUNCTION,vfnmadd213sdInstr,SSE/AVX Instruction,,,,,
vfnmadd213ss,FUNCTION,vfnmadd213ssInstr,SSE/AVX Instruction,,,,,
vfnmadd231pd,FUNCTION,vfnmadd231pdInstr,SSE/AVX Instruction,,,,,
vfnmadd231ps,FUNCTION,vfnmadd231psInstr,SSE/AVX Instruction,,,,,
vfnmadd231sd,FUNCTION,vfnmadd231sdInstr,SSE/AVX Instruction,,,,,
vfnmadd231ss,FUNCTION,vfnmadd231ssInstr,SSE/AVX Instruction,,,,,
vfnmaddpd,FUNCTION,vfnmaddpdInstr,SSE/AVX Instruction,,,,,
vfnmaddps,FUNCTION,vfnmaddpsInstr,SSE/AVX Instruction,,,,,
vfnmaddsd,FUNCTION,vfnmaddsdInstr,SSE/AVX Instruction,,,,,
vfnmaddss,FUNCTION,vfnmaddssInstr,SSE/AVX Instruction,,,,,
vfnmsub132pd,FUNCTION,vfnmsub132pdInstr,SSE/AVX Instruction,,,,,
vfnmsub132ps,FUNCTION,vfnmsub132psInstr,SSE/AVX Instruction,,,,,
vfnmsub132sd,FUNCTION,vfnmsub132sdInstr,SSE/AVX Instruction,,,,,
vfnmsub132ss,FUNCTION,vfnmsub132ssInstr,SSE/AVX Instruction,,,,,
vfnmsub213pd,FUNCTION,vfnmsub213pdInstr,SSE/AVX Instruction,,,,,
vfnmsub213ps,FUNCTION,vfnmsub213psInstr,SSE/AVX Instruction,,,,,
vfnmsub213sd,FUNCTION,vfnmsub213sdInstr,SSE/AVX Instruction,,,,,
vfnmsub213ss,FUNCTION,vfnmsub213ssInstr,SSE/AVX Instruction,,,,,
vfnmsub231pd,FUNCTION,vfnmsub231pdInstr,SSE/AVX Instruction,,,,,
vfnmsub231ps,FUNCTION,vfnmsub231psInstr,SSE/AVX Instruction,,,,,
vfnmsub231sd,FUNCTION,vfnmsub231sdInstr,SSE/AVX Instruction,,,,,
vfnmsub231ss,FUNCTION,vfnmsub231ssInstr,SSE/AVX Instruction,,,,,
vfnmsubpd,FUNCTION,vfnmsubpdInstr,SSE/AVX Instruction,,,,,
vfnmsubps,FUNCTION,vfnmsubpsInstr,SSE/AVX Instruction,,,,,
vfnmsubsd,FUNCTION,vfnmsubsdInstr,SSE/AVX Instruction,,,,,
vfnmsubss,FUNCTION,vfnmsubssInstr,SSE/AVX Instruction,,,,,
vfrczpd,FUNCTION,vfrczpdInstr,SSE/AVX Instruction,,,,,
vfrczps,FUNCTION,vfrczpsInstr,SSE/AVX Instruction,,,,,
vfrczsd,FUNCTION,vfrczsdInstr,SSE/AVX Instruction,,,,,
vfrczss,FUNCTION,vfrczssInstr,SSE/AVX Instruction,,,,,
vgatherdpd,FUNCTION,vgatherdpdInstr,SSE/AVX Instruction,,,,,
vgatherdps,FUNCTION,vgatherdpsInstr,SSE/AVX Instruction,,,,,
vgatherqpd,FUNCTION,vgatherqpdInstr,SSE/AVX Instruction,,,,,
vgatherqps,FUNCTION,vgatherqpsInstr,SSE/AVX Instruction,,,,,
vhaddpd,FUNCTION,vhaddpdInstr,SSE/AVX Instruction,,,,,
vhaddps,FUNCTION,vhaddpsInstr,SSE/AVX Instruction,,,,,
vhsubpd,FUNCTION,vhsubpdInstr,SSE/AVX Instruction,,,,,
vhsubps,FUNCTION,vhsubpsInstr,SSE/AVX Instruction,,,,,
vinsertf128,FUNCTION,vinsertf128Instr,SSE/AVX Instruction,,,,,
vinserti128,FUNCTION,vinserti128Instr,SSE/AVX Instruction,,,,,
vinsertps,FUNCTION,vinsertpsInstr,SSE/AVX Instruction,,,,,
vlddqu,FUNCTION,vlddquInstr,SSE/AVX Instruction,,,,,
vldmxcsr,FUNCTION,vldmxcsrInstr,SSE/AVX Instruction,,,,,
vmaskmovdqu,FUNCTION,vmaskmovdquInstr,SSE/AVX Instruction,,,,,
vmaskmovpd,FUNCTION,vmaskmovpdInstr,SSE/AVX Instruction,,,,,
vmaskmovps,FUNCTION,vmaskmovpsInstr,SSE/AVX Instruction,,,,,
vmaxpd,FUNCTION,vmaxpdInstr,SSE/AVX Instruction,,,,,
vmaxps,FUNCTION,vmaxpsInstr,SSE/AVX Instruction,,,,,
vmaxsd,FUNCTION,vmaxsdInstr,SSE/AVX Instruction,,,,,
vmaxss,FUNCTION,vmaxssInstr,SSE/AVX Instruction,,,,,
vminpd,FUNCTION,vminpdInstr,SSE/AVX Instruction,,,,,
vminps,FUNCTION,vminpsInstr,SSE/AVX Instruction,,,,,
vminsd,FUNCTION,vminsdInstr,SSE/AVX Instruction,,,,,
vminss,FUNCTION,vminssInstr,SSE/AVX Instruction,,,,,
vmovapd,FUNCTION,vmovapdInstr,SSE/AVX Instruction,,,,,
vmovaps,FUNCTION,vmovapsInstr,SSE/AVX Instruction,,,,,
vmovd,FUNCTION,vmovdInstr,SSE/AVX Instruction,,,,,
vmovddup,FUNCTION,vmovddupInstr,SSE/AVX Instruction,,,,,
vmovdqa,FUNCTION,vmovdqaInstr,SSE/AVX Instruction,,,,,
vmovdqu,FUNCTION,vmovdquInstr,SSE/AVX Instruction,,,,,
vmovhlps,FUNCTION,vmovhlpsInstr,SSE/AVX Instruction,,,,,
vmovhpd,FUNCTION,vmovhpdInstr,SSE/AVX Instruction,,,,,
vmovhps,FUNCTION,vmovhpsInstr,SSE/AVX Instruction,,,,,
vmovlhps,FUNCTION,vmovlhpsInstr,SSE/AVX Instruction,,,,,
vmovlpd,FUNCTION,vmovlpdInstr,SSE/AVX Instruction,,,,,
vmovlps,FUNCTION,vmovlpsInstr,SSE/AVX Instruction,,,,,
vmovmskpd,FUNCTION,vmovmskpdInstr,SSE/AVX Instruction,,,,,
vmovmskps,FUNCTION,vmovmskpsInstr,SSE/AVX Instruction,,,,,
vmovntdq,FUNCTION,vmovntdqInstr,SSE/AVX Instruction,,,,,
vmovntdqa,FUNCTION,vmovntdqaInstr,SSE/AVX Instruction,,,,,
vmovntpd,FUNCTION,vmovntpdInstr,SSE/AVX Instruction,,,,,
vmovntps,FUNCTION,vmovntpsInstr,SSE/AVX Instruction,,,,,
vmovq,FUNCTION,vmovqInstr,SSE/AVX Instruction,,,,,
vmovsd,FUNCTION,vmovsdInstr,SSE/AVX Instruction,,,,,
vmovshdup,FUNCTION,vmovshdupInstr,SSE/AVX Instruction,,,,,
vmovsldup,FUNCTION,vmovsldupInstr,SSE/AVX Instruction,,,,,
vmovss,FUNCTION,vmovssInstr,SSE/AVX Instruction,,,,,
vmovupd,FUNCTION,vmovupdInstr,SSE/AVX Instruction,,,,,
vmovups,FUNCTION,vmovupsInstr,SSE/AVX Instruction,,,,,
vmpsadbw,FUNCTION,vmpsadbwInstr,SSE/AVX Instruction,,,,,
vmulpd,FUNCTION,vmulpdInstr,SSE/AVX Instruction,,,,,
vmulps,FUNCTION,vmulpsInstr,SSE/AVX Instruction,,,,,
vmulsd,FUNCTION,vmulsdInstr,SSE/AVX Instruction,,,,,
vmulss,FUNCTION,vmulssInstr,SSE/AVX Instruction,,,,,
vorpd,FUNCTION,vorpdInstr,SSE/AVX Instruction,,,,,
vorps,FUNCTION,vorpsInstr,SSE/AVX Instruction,,,,,
vpabsb,FUNCTION,vpabsbInstr,SSE/AVX Instruction,,,,,
vpabsd,FUNCTION,vpabsdInstr,SSE/AVX Instruction,,,,,
vpabsw,FUNCTION,vpabswInstr,SSE/AVX Instruction,,,,,
vpackssdw,FUNCTION,vpackssdwInstr,SSE/AVX Instruction,,,,,
vpacksswb,FUNCTION,vpacksswbInstr,SSE/AVX Instruction,,,,,
vpackusdw,FUNCTION,vpackusdwInstr,SSE/AVX Instruction,,,,,
vpackuswb,FUNCTION,vpackuswbInstr,SSE/AVX Instruction,,,,,
vpaddb,FUNCTION,vpaddbInstr,SSE/AVX Instruction,,,,,
vpaddd,FUNCTION,vpadddInstr,SSE/AVX Instruction,,,,,
vpaddq,FUNCTION,vpaddqInstr,SSE/AVX Instruction,,,,,
vpaddsb,FUNCTION,vpaddsbInstr,SSE/AVX Instruction,,,,,
vpaddsw,FUNCTION,vpaddswInstr,SSE/AVX Instruction,,,,,
vpaddusb,FUNCTION,vpaddusbInstr,SSE/AVX Instruction,,,,,
vpaddusw,FUNCTION,vpadduswInstr,SSE/AVX Instruction,,,,,
vpaddw,FUNCTION,vpaddwInstr,SSE/AVX Instruction,,,,,
vpalignr,FUNCTION,vpalignrInstr,SSE/AVX Instruction,,,,,
vpand,FUNCTION,vpandInstr,SSE/AVX Instruction,,,,,
vpandn,FUNCTION,vpandnInstr,SSE/AVX Instruction,,,,,
vpavgb,FUNCTION,vpavgbInstr,SSE/AVX Instruction,,,,,
vpavgw,FUNCTION,vpavgwInstr,SSE/AVX Instruction,,,,,
vpblendd,FUNCTION,vpblenddInstr,SSE/AVX Instruction,,,,,
vpblendvb,FUNCTION,vpblendvbInstr,SSE/AVX Instruction,,,,,
vpblendw,FUNCTION,vpblendwInstr,SSE/AVX Instruction,,,,,
vpbroadcastb,FUNCTION,vpbroadcastbInstr,SSE/AVX Instruction,,,,,
vpbroadcastd,FUNCTION,vpbroadcastdInstr,SSE/AVX Instruction,,,,,
vpbroadcastq,FUNCTION,vpbroadcastqInstr,SSE/AVX Instruction,,,,,
vpbroadcastw,FUNCTION,vpbroadcastwInstr,SSE/AVX Instruction,,,,,
vpclmulqdq,FUNCTION,vpclmulqdqInstr,SSE/AVX Instruction,,,,,
vpcmov,FUNCTION,vpcmovInstr,SSE/AVX Instruction,,,,,
vpcmpeqb,FUNCTION,vpcmpeqbInstr,SSE/AVX Instruction,,,,,
vpcmpeqd,FUNCTION,vpcmpeqdInstr,SSE/AVX Instruction,,,,,
vpcmpeqq,FUNCTION,vpcmpeqqInstr,SSE/AVX Instruction,,,,,
vpcmpeqw,FUNCTION,vpcmpeqwInstr,SSE/AVX Instruction,,,,,
vpcmpestri,FUNCTION,vpcmpestriInstr,SSE/AVX Instruction,,,,,
vpcmpestrm,FUNCTION,vpcmpestrmInstr,SSE/AVX Instruction,,,,,
vpcmpgtb,FUNCTION,vpcmpgtbInstr,SSE/AVX Instruction,,,,,
vpcmpgtd,FUNCTION,vpcmpgtdInstr,SSE/AVX Instruction,,,,,
vpcmpgtq,FUNCTION,vpcmpgtqInstr,SSE/AVX Instruction,,,,,
vpcmpgtw,FUNCTION,vpcmpgtwInstr,SSE/AVX Instruction,,,,,
vpcmpistri,FUNCTION,vpcmpistriInstr,SSE/AVX Instruction,,,,,
vpcmpistrm,FUNCTION,vpcmpistrmInstr,SSE/AVX Instruction,,,,,
vpcomb,FUNCTION,vpcombInstr,SSE/AVX Instruction,,,,,
vpcomd,FUNCTION,vpcomdInstr,SSE/AVX Instruction,,,,,
vpcomq,FUNCTION,vpcomqInstr,SSE/AVX Instruction,,,,,
vpcomub,FUNCTION,vpcomubInstr,SSE/AVX Instruction,,,,,
vpcomud,FUNCTION,vpcomudInstr,SSE/AVX Instruction,,,,,
vpcomuq,FUNCTION,vpcomuqInstr,SSE/AVX Instruction,,,,,
vpcomuw,FUNCTION,vpcomuwInstr,SSE/AVX Instruction,,,,,
vpcomw,FUNCTION,vpcomwInstr,SSE/AVX Instruction,,,,,
vperm2f128,FUNCTION,vperm2f128Instr,SSE/AVX Instruction,,,,,
vperm2i128,FUNCTION,vperm2i128Instr,SSE/AVX Instruction,,,,,
vpermd,FUNCTION,vpermdInstr,SSE/AVX Instruction,,,,,
vpermil2pd,FUNCTION,vpermil2pdInstr,SSE/AVX Instruction,,,,,
vpermil2ps,FUNCTION,vpermil2psInstr,SSE/AVX Instruction,,,,,
vpermilpd,FUNCTION,vpermilpdInstr,SSE/AVX Instruction,,,,,
vpermilps,FUNCTION,vpermilpsInstr,SSE/AVX Instruction,,,,,
vpermpd,FUNCTION,vpermpdInstr,SSE/AVX Instruction,,,,,
vpermps,FUNCTION,vpermpsInstr,SSE/AVX Instruction,,,,,
vpermq,FUNCTION,vpermqInstr,SSE/AVX Instruction,,,,,
vpextrb,FUNCTION,vpextrbInstr,SSE/AVX Instruction,,,,,
vpextrd,FUNCTION,vpextrdInstr,SSE/AVX Instruction,,,,,
vpextrq,FUNCTION,vpextrqInstr,SSE/AVX Instruction,,,,,
vpextrw,FUNCTION,vpextrwInstr,SSE/AVX Instruction,,,,,
vpgatherdd,FUNCTION,vpgatherddInstr,SSE/AVX Instruction,,,,,
vpgatherdq,FUNCTION,vpgatherdqInstr,SSE/AVX Instruction,,,,,
vpgatherqd,FUNCTION,vpgatherqdInstr,SSE/AVX Instruction,,,,,
vpgatherqq,FUNCTION,vpgatherqqInstr,SSE/AVX Instruction,,,,,
vphaddbd,FUNCTION,vphaddbdInstr,SSE/AVX Instruction,,,,,
vphaddbq,FUNCTION,vphaddbqInstr,SSE/AVX Instruction,,,,,
vphaddbw,FUNCTION,vphaddbwInstr,SSE/AVX Instruction,,,,,
vphaddd,FUNCTION,vphadddInstr,SSE/AVX Instruction,,,,,
vphadddq,FUNCTION,vphadddqInstr,SSE/AVX Instruction,,,,,
vphaddsw,FUNCTION,vphaddswInstr,SSE/AVX Instruction,,,,,
vphaddubd,FUNCTION,vphaddubdInstr,SSE/AVX Instruction,,,,,
vphaddubq,FUNCTION,vphaddubqInstr,SSE/AVX Instruction,,,,,
vphaddubw,FUNCTION,vphaddubwInstr,SSE/AVX Instruction,,,,,
vphaddudq,FUNCTION,vphaddudqInstr,SSE/AVX Instruction,,,,,
vphadduwd,FUNCTION,vphadduwdInstr,SSE/AVX Instruction,,,,,
vphadduwq,FUNCTION,vphadduwqInstr,SSE/AVX Instruction,,,,,
vphaddw,FUNCTION,vphaddwInstr,SSE/AVX Instruction,,,,,
vphaddwd,FUNCTION,vphaddwdInstr,SSE/AVX Instruction,,,,,
vphaddwq,FUNCTION,vphaddwqInstr,SSE/AVX Instruction,,,,,
vphminposuw,FUNCTION,vphminposuwInstr,SSE/AVX Instruction,,,,,
vphsubbw,FUNCTION,vphsubbwInstr,SSE/AVX Instruction,,,,,
vphsubd,FUNCTION,vphsubdInstr,SSE/AVX Instruction,,,,,
vphsubdq,FUNCTION,vphsubdqInstr,SSE/AVX Instruction,,,,,
vphsubsw,FUNCTION,vphsubswInstr,SSE/AVX Instruction,,,,,
vphsubw,FUNCTION,vphsubwInstr,SSE/AVX Instruction,,,,,
vphsubwd,FUNCTION,vphsubwdInstr,SSE/AVX Instruction,,,,,
vpinsrb,FUNCTION,vpinsrbInstr,SSE/AVX Instruction,,,,,
vpinsrd,FUNCTION,vpinsrdInstr,SSE/AVX Instruction,,,,,
vpinsrq,FUNCTION,vpinsrqInstr,SSE/AVX Instruction,,,,,
vpinsrw,FUNCTION,vpinsrwInstr,SSE/AVX Instruction,,,,,
vpmacsdd,FUNCTION,vpmacsddInstr,SSE/AVX Instruction,,,,,
vpmacsdqh,FUNCTION,vpmacsdqhInstr,SSE/AVX Instruction,,,,,
vpmacsdql,FUNCTION,vpmacsdqlInstr,SSE/AVX Instruction,,,,,
vpmacssdd,FUNCTION,vpmacssddInstr,SSE/AVX Instruction,,,,,
vpmacssdqh,FUNCTION,vpmacssdqhInstr,SSE/AVX Instruction,,,,,
vpmacssdql,FUNCTION,vpmacssdqlInstr,SSE/AVX Instruction,,,,,
vpmacsswd,FUNCTION,vpmacsswdInstr,SSE/AVX Instruction,,,,,
vpmacssww,FUNCTION,vpmacsswwInstr,SSE/AVX Instruction,,,,,
vpmacswd,FUNCTION,vpmacswdInstr,SSE/AVX Instruction,,,,,
vpmacsww,FUNCTION,vpmacswwInstr,SSE/AVX Instruction,,,,,
vpmadcsswd,FUNCTION,vpmadcsswdInstr,SSE/AVX Instruction,,,,,
vpmadcswd,FUNCTION,vpmadcswdInstr,SSE/AVX Instruction,,,,,
vpmaddubsw,FUNCTION,vpmaddubswInstr,SSE/AVX Instruction,,,,,
vpmaddwd,FUNCTION,vpmaddwdInstr,SSE/AVX Instruction,,,,,
vpmaskmovd,FUNCTION,vpmaskmovdInstr,SSE/AVX Instruction,,,,,
vpmaskmovq,FUNCTION,vpmaskmovqInstr,SSE/AVX Instruction,,,,,
vpmaxsb,FUNCTION,vpmaxsbInstr,SSE/AVX Instruction,,,,,
vpmaxsd,FUNCTION,vpmaxsdInstr,SSE/AVX Instruction,,,,,
vpmaxsw,FUNCTION,vpmaxswInstr,SSE/AVX Instruction,,,,,
vpmaxub,FUNCTION,vpmaxubInstr,SSE/AVX Instruction,,,,,
vpmaxud,FUNCTION,vpmaxudInstr,SSE/AVX Instruction,,,,,
vpmaxuw,FUNCTION,vpmaxuwInstr,SSE/AVX Instruction,,,,,
vpminsb,FUNCTION,vpminsbInstr,SSE/AVX Instruction,,,,,
vpminsd,FUNCTION,vpminsdInstr,SSE/AVX Instruction,,,,,
vpminsw,FUNCTION,vpminswInstr,SSE/AVX Instruction,,,,,
vpminub,FUNCTION,vpminubInstr,SSE/AVX Instruction,,,,,
vpminud,FUNCTION,vpminudInstr,SSE/AVX Instruction,,,,,
vpminuw,FUNCTION,vpminuwInstr,SSE/AVX Instruction,,,,,
vpmovmskb,FUNCTION,vpmovmskbInstr,SSE/AVX Instruction,,,,,
vpmovsxbd,FUNCTION,vpmovsxbdInstr,SSE/AVX Instruction,,,,,
